,Is_Male,ParentEduc,StandardLunch,TestPrep,PracticeSport,WklyStudyHours,MathScore,ReadingScore,WritingScore,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E
21941,0,4,1,0.0,2,1,0.62,0.79,0.82,0,1,0,0,0
21943,0,1,1,1.0,2,1,0.57,0.7,0.72,0,0,0,1,0
21944,1,2,1,0.0,1,0,0.86,0.73,0.7,0,0,0,0,1
21945,0,3,0,1.0,2,1,0.52,0.66,0.71,1,0,0,0,0
21946,0,3,0,0.0,1,0,0.53,0.65,0.61,0,0,0,1,0
21947,0,2,1,1.0,2,0,0.67,0.74,0.77,0,0,0,1,0
21948,1,0,0,0.5,1,1,0.44,0.53,0.46,0,0,0,1,0
21949,1,3,1,0.0,1,1,0.58,0.5,0.48,0,0,0,1,0
21950,1,0,0,1.0,1,2,0.59,0.65,0.67,0,0,0,1,0
21951,1,0,1,0.0,2,1,0.58,0.53,0.47,1,0,0,0,0
21952,1,3,1,0.0,1,2,0.77,0.82,0.72,0,0,1,0,0
21953,0,0,1,0.0,1,1,0.57,0.77,0.7,0,1,0,0,0
21954,0,4,1,1.0,1,0,0.69,0.83,0.89,0,0,0,1,0
21955,0,5,1,0.0,0,0,0.65,0.79,0.75,0,1,0,0,0
21956,0,1,0,0.0,1,1,0.48,0.61,0.62,0,1,0,0,0
21957,1,3,0,1.0,1,1,0.47,0.53,0.42,0,0,0,0,1
21958,0,4,1,0.0,1,1,0.54,0.59,0.62,0,0,1,0,0
21959,1,2,1,0.0,1,1,0.91,0.85,0.81,0,0,0,0,1
21960,0,5,1,0.0,2,1,0.88,0.98,0.98,0,0,1,0,0
21961,1,2,1,0.0,0,1,0.68,0.67,0.64,0,1,0,0,0
21962,1,3,1,0.0,2,2,0.67,0.48,0.47,0,0,1,0,0
21963,1,0,1,0.0,2,2,0.49,0.49,0.46,0,0,0,1,0
21964,0,3,0,1.0,0,0,0.28,0.36,0.35,0,1,0,0,0
21966,1,5,1,1.0,2,2,0.95,0.95,0.95,0,0,1,0,0
21967,0,4,0,1.0,0,1,0.7,0.7,0.73,1,0,0,0,0
21968,1,0,0,0.0,1,1,0.59,0.66,0.58,1,0,0,0,0
21970,1,5,0,0.0,1,2,0.82,0.8,0.69,0,0,0,0,1
21971,1,4,0,0.0,1,2,0.71,0.53,0.6,0,0,0,1,0
21972,0,0,1,0.0,1,1,0.4,0.42,0.41,0,1,0,0,0
21973,0,1,1,0.0,1,1,0.73,0.86,0.83,0,0,0,0,1
21974,0,0,1,0.0,0,1,0.55,0.65,0.63,0,0,1,0,0
21975,1,2,1,0.0,2,2,0.86,0.79,0.79,0,0,0,0,1
21976,1,2,1,0.0,1,1,0.72,0.67,0.66,0,0,1,0,0
21977,0,2,1,0.0,0,1,0.93,0.98,0.97,0,0,0,0,1
21978,1,1,1,1.0,1,1,0.62,0.58,0.6,0,0,0,1,0
21979,1,1,1,0.0,2,1,0.61,0.51,0.53,0,0,1,0,0
21980,1,1,0,0.0,1,0,0.54,0.53,0.5,0,0,0,1,0
21981,1,0,1,0.0,0,1,0.6,0.58,0.47,0,1,0,0,0
21982,0,0,1,0.0,0,0,0.49,0.54,0.55,0,1,0,0,0
21983,1,2,0,1.0,2,1,0.66,0.62,0.67,0,0,0,1,0
21984,0,3,1,1.0,0,1,0.74,0.87,0.95,0,0,0,1,0
21985,0,2,0,1.0,1,1,0.45,0.57,0.57,0,0,1,0,0
21986,1,0,0,0.5,2,0,0.46,0.47,0.48,0,1,0,0,0
21987,0,1,1,0.0,0,1,0.47,0.67,0.62,0,1,0,0,0
21988,1,0,1,0.0,2,2,0.86,0.71,0.63,0,0,0,1,0
21989,1,3,0,0.5,1,1,0.49,0.45,0.41,0,1,0,0,0
21990,0,0,1,0.0,1,1,0.65,0.68,0.62,0,1,0,0,0
21991,1,2,1,0.0,1,0,0.57,0.55,0.47,0,0,1,0,0
21992,0,4,0,0.0,1,1,0.68,0.77,0.75,0,0,1,0,0
21993,1,3,0,1.0,1,1,0.62,0.66,0.6,0,1,0,0,0
21994,1,2,1,0.0,2,0,0.71,0.58,0.55,0,0,1,0,0
21995,1,3,0,0.0,1,1,0.62,0.65,0.52,0,0,1,0,0
21996,0,4,1,0.0,1,1,0.74,0.84,0.84,1,0,0,0,0
21997,0,0,0,1.0,1,1,0.69,0.81,0.77,0,1,0,0,0
21998,1,4,0,0.0,1,1,0.53,0.5,0.51,0,0,0,1,0
22000,0,0,1,0.0,1,1,0.56,0.59,0.62,0,0,1,0,0
22001,0,3,0,0.0,1,1,0.45,0.62,0.56,0,0,1,0,0
22002,1,4,1,0.0,2,1,0.67,0.61,0.58,0,1,0,0,0
22004,1,1,1,1.0,1,1,0.69,0.53,0.58,1,0,0,0,0
22005,0,2,0,0.0,1,1,0.62,0.68,0.67,0,0,0,1,0
22006,1,4,1,0.0,1,0,0.68,0.64,0.68,0,0,0,1,0
22007,1,0,1,0.0,0,0,0.54,0.47,0.42,0,0,1,0,0
22008,0,2,1,0.0,2,1,0.53,0.57,0.56,0,1,0,0,0
22010,1,2,1,0.0,1,1,0.75,0.74,0.73,0,1,0,0,0
22011,0,2,0,0.0,1,1,0.53,0.71,0.69,0,0,0,1,0
22012,1,2,0,1.0,0,1,0.67,0.65,0.65,0,0,0,0,1
22013,1,0,1,0.0,1,1,0.63,0.5,0.52,0,1,0,0,0
22014,0,3,1,0.0,2,0,0.53,0.62,0.56,0,1,0,0,0
22015,0,4,1,0.0,0,2,0.43,0.49,0.52,0,0,0,1,0
22016,1,1,0,0.0,1,0,0.73,0.72,0.69,0,1,0,0,0
22017,0,0,1,1.0,1,1,0.56,0.61,0.68,0,0,1,0,0
22018,0,3,1,0.5,0,2,0.76,0.83,0.84,0,1,0,0,0
22019,1,3,0,0.0,0,1,0.71,0.73,0.74,0,0,0,1,0
22020,1,4,1,0.0,1,1,0.79,0.65,0.62,0,0,0,0,1
22021,0,2,0,0.0,2,1,0.53,0.62,0.6,1,0,0,0,0
22022,1,2,1,0.0,1,0,0.41,0.37,0.36,0,0,0,1,0
22023,1,0,1,1.0,0,1,0.73,0.71,0.79,0,0,0,1,0
22024,1,1,0,1.0,1,1,0.78,0.79,0.74,0,1,0,0,0
22025,0,2,0,0.0,2,0,0.69,0.69,0.63,0,0,0,0,1
22026,1,0,1,0.0,1,1,0.55,0.68,0.58,0,0,1,0,0
22027,0,2,0,1.0,0,1,0.68,0.81,0.84,0,1,0,0,0
22029,0,4,0,1.0,1,2,0.6,0.71,0.77,0,0,0,1,0
22030,0,1,1,1.0,0,0,0.71,0.76,0.82,0,0,0,1,0
22031,0,4,0,0.5,1,0,0.48,0.65,0.66,1,0,0,0,0
22032,1,3,0,0.5,2,1,0.78,0.77,0.75,0,0,0,1,0
22034,0,2,0,1.0,0,1,0.74,0.84,0.82,0,0,0,0,1
22035,0,1,1,0.5,0,1,0.67,0.62,0.66,0,0,0,1,0
22037,1,0,0,1.0,1,1,0.72,0.76,0.69,0,1,0,0,0
22038,0,3,1,0.0,1,1,0.76,0.79,0.82,0,0,1,0,0
22039,1,0,1,0.0,1,1,0.72,0.7,0.64,0,1,0,0,0
22040,1,1,1,0.0,1,0,0.54,0.38,0.43,0,0,0,0,1
22041,1,0,1,0.0,1,2,0.7,0.63,0.6,0,1,0,0,0
22042,0,0,0,1.0,1,1,0.33,0.51,0.46,0,1,0,0,0
22044,1,1,1,0.0,2,0,0.63,0.56,0.55,0,0,1,0,0
22045,1,3,1,1.0,2,1,1.0,0.9,0.88,0,0,0,0,1
22047,1,2,1,1.0,2,1,0.79,0.71,0.71,0,1,0,0,0
22048,0,2,1,0.0,2,1,0.9,0.87,0.85,0,0,0,1,0
22049,0,2,1,0.0,1,1,0.59,0.69,0.74,0,1,0,0,0
22051,1,0,1,0.0,1,0,0.64,0.67,0.63,1,0,0,0,0
22052,1,5,1,0.0,1,1,0.77,0.76,0.78,0,0,0,1,0
22054,0,0,0,0.0,2,1,0.56,0.62,0.62,0,0,1,0,0
22055,1,2,1,0.0,1,1,0.92,0.86,0.75,0,0,1,0,0
22056,1,2,0,1.0,1,0,0.65,0.65,0.61,0,1,0,0,0
22058,1,2,1,0.0,1,2,0.78,0.66,0.69,0,0,1,0,0
22059,1,4,1,0.0,2,1,0.91,0.81,0.87,0,0,1,0,0
22060,1,0,1,1.0,2,1,0.76,0.76,0.77,0,0,0,1,0
22061,1,4,1,0.0,1,1,0.55,0.5,0.47,0,0,1,0,0
22062,0,3,1,1.0,2,1,0.86,0.87,0.97,0,0,1,0,0
22063,0,1,1,0.0,1,2,0.81,0.9,0.86,0,0,1,0,0
22064,0,3,0,0.0,2,1,0.36,0.56,0.54,0,0,1,0,0
22068,1,4,1,1.0,1,1,0.68,0.58,0.59,0,1,0,0,0
22069,0,4,1,0.0,2,2,0.84,0.85,0.81,0,0,1,0,0
22070,0,1,1,0.5,2,0,0.75,0.73,0.75,0,0,1,0,0
22071,1,2,0,0.0,1,1,0.47,0.55,0.53,0,0,1,0,0
22072,0,1,0,0.0,1,2,0.54,0.65,0.63,0,0,0,1,0
22073,1,0,1,0.5,1,1,0.67,0.65,0.6,0,0,1,0,0
22074,0,0,1,1.0,1,0,0.83,0.84,0.95,0,0,0,0,1
22075,1,2,0,0.0,1,1,0.55,0.54,0.43,0,0,1,0,0
22076,0,1,0,0.0,1,1,0.55,0.68,0.64,0,0,1,0,0
22077,1,5,0,0.0,1,1,0.57,0.49,0.46,0,0,0,1,0
22078,0,2,0,0.0,2,1,0.44,0.49,0.52,1,0,0,0,0
22079,1,2,1,1.0,2,1,0.83,0.73,0.73,0,1,0,0,0
22080,1,0,1,0.0,1,0,0.57,0.44,0.42,0,0,0,1,0
22081,1,3,1,0.0,2,0,0.5,0.58,0.51,0,0,1,0,0
22084,0,2,0,0.0,1,0,0.58,0.61,0.61,0,0,1,0,0
22085,1,1,0,0.0,2,1,0.47,0.43,0.39,0,0,1,0,0
22088,0,2,1,0.0,0,0,0.63,0.81,0.82,0,0,1,0,0
22089,0,3,1,0.0,2,2,0.92,0.93,1.0,0,0,0,1,0
22090,0,1,1,0.0,1,1,0.45,0.66,0.61,0,1,0,0,0
22091,0,5,0,0.0,1,1,0.7,0.78,0.76,0,0,0,1,0
22092,0,2,1,0.0,2,0,0.67,0.77,0.78,0,0,1,0,0
22093,0,0,0,0.0,2,1,0.44,0.58,0.63,0,1,0,0,0
22094,0,2,1,1.0,2,1,0.6,0.65,0.72,0,0,1,0,0
22096,0,1,0,1.0,1,1,0.55,0.64,0.56,0,1,0,0,0
22097,0,2,1,0.0,2,0,0.68,0.88,0.83,0,0,1,0,0
22098,0,0,0,0.0,2,2,0.13,0.27,0.29,1,0,0,0,0
22099,0,3,0,1.0,0,1,0.8,0.87,0.91,0,0,0,1,0
22100,1,4,1,1.0,1,0,0.74,0.69,0.68,0,0,1,0,0
22101,1,2,0,0.5,1,1,0.42,0.4,0.37,0,1,0,0,0
22102,1,1,1,0.0,1,1,0.63,0.65,0.63,0,0,0,1,0
22103,0,3,1,0.0,1,1,0.85,0.82,0.87,0,1,0,0,0
22104,1,5,0,0.0,1,1,0.89,0.81,0.85,0,0,1,0,0
22105,1,3,1,0.0,1,0,0.63,0.55,0.56,0,0,0,1,0
22106,1,0,1,0.0,2,2,0.31,0.32,0.36,0,0,0,1,0
22108,0,3,1,0.0,1,1,0.82,0.92,0.89,0,0,0,1,0
22109,1,0,0,1.0,1,1,0.59,0.69,0.7,0,0,1,0,0
22110,1,2,1,1.0,1,1,0.94,0.9,0.86,1,0,0,0,0
22111,0,2,0,0.0,1,0,0.49,0.64,0.56,1,0,0,0,0
22112,0,3,1,0.5,1,0,0.96,0.98,0.98,0,0,0,0,1
22114,1,2,1,1.0,2,1,0.64,0.79,0.76,0,0,1,0,0
22115,0,1,1,1.0,1,0,0.76,0.87,0.75,0,0,1,0,0
22116,1,3,1,1.0,0,1,0.84,0.78,0.78,0,1,0,0,0
22117,0,1,1,1.0,1,1,0.68,0.68,0.8,0,0,0,1,0
22119,0,0,1,1.0,1,0,0.6,0.69,0.73,0,0,0,1,0
22120,1,2,1,0.0,2,0,0.66,0.54,0.53,0,0,1,0,0
22121,1,0,0,1.0,1,1,0.64,0.69,0.67,0,0,1,0,0
22122,0,2,1,0.0,1,0,0.67,0.83,0.79,1,0,0,0,0
22123,0,0,1,0.0,1,1,0.38,0.51,0.5,0,0,0,1,0
22124,1,2,0,0.5,1,1,0.67,0.75,0.74,0,0,1,0,0
22127,0,2,0,0.0,1,2,0.39,0.57,0.51,0,0,1,0,0
22128,0,0,1,0.0,2,1,0.6,0.71,0.62,0,0,1,0,0
22129,0,3,0,1.0,0,1,0.78,0.92,0.85,0,0,0,0,1
22130,0,5,1,1.0,2,2,0.91,0.92,1.0,0,0,1,0,0
22131,0,1,0,0.0,2,1,0.5,0.57,0.55,0,0,1,0,0
22132,1,0,0,1.0,1,1,0.66,0.56,0.54,0,0,0,1,0
22133,1,1,1,1.0,2,0,0.99,0.88,0.98,0,0,0,1,0
22134,0,5,0,0.5,1,1,0.45,0.56,0.59,0,0,1,0,0
22135,0,1,0,0.5,0,1,0.63,0.75,0.78,1,0,0,0,0
22136,1,2,0,0.0,1,0,0.61,0.67,0.59,0,0,1,0,0
22137,1,3,0,1.0,1,1,0.57,0.71,0.69,0,0,0,1,0
22139,0,2,1,0.0,2,2,0.63,0.61,0.62,0,0,0,1,0
22140,0,3,0,0.0,1,0,0.47,0.64,0.6,0,0,1,0,0
22141,0,3,1,0.5,1,1,0.65,0.7,0.74,0,1,0,0,0
22142,1,2,1,0.0,2,2,0.83,0.67,0.7,0,0,0,1,0
22143,1,2,1,0.0,1,1,0.84,0.63,0.6,0,0,1,0,0
22144,0,0,0,1.0,1,2,0.67,0.83,0.78,0,0,0,0,1
22145,1,0,1,0.0,2,2,0.68,0.67,0.61,0,1,0,0,0
22146,0,3,0,1.0,2,2,0.51,0.67,0.71,0,0,1,0,0
22147,0,0,1,0.0,1,0,0.46,0.58,0.51,0,1,0,0,0
22148,1,1,1,0.0,1,0,0.75,0.67,0.72,0,0,1,0,0
22149,0,1,1,1.0,2,0,0.74,0.84,0.86,0,1,0,0,0
22150,1,5,1,0.0,2,0,1.0,0.92,0.95,0,0,1,0,0
22151,1,2,1,1.0,1,1,0.6,0.63,0.65,0,0,0,1,0
22153,1,5,0,0.0,1,0,0.22,0.28,0.26,0,0,1,0,0
22154,1,3,1,1.0,2,0,0.78,0.62,0.65,0,0,0,1,0
22157,1,3,0,0.0,2,1,0.6,0.63,0.61,0,0,0,1,0
22158,1,4,1,0.0,0,2,0.83,0.76,0.75,0,1,0,0,0
22159,1,0,1,1.0,1,1,0.75,0.76,0.73,0,0,1,0,0
22161,1,2,1,0.5,2,0,0.71,0.68,0.7,0,0,0,1,0
22162,1,3,1,1.0,1,1,0.67,0.61,0.6,0,0,0,1,0
22163,1,1,0,0.0,2,0,0.46,0.46,0.44,0,0,1,0,0
22164,1,4,1,1.0,2,1,0.75,0.71,0.78,0,0,0,1,0
22165,0,2,1,0.0,2,0,0.86,0.8,0.83,0,0,0,0,1
22166,1,3,0,0.0,1,2,0.46,0.48,0.47,0,1,0,0,0
22169,0,5,0,1.0,2,0,0.64,0.79,0.86,0,0,1,0,0
22170,1,1,1,0.0,1,1,0.76,0.62,0.54,0,0,0,0,1
22172,0,2,1,0.0,0,0,0.45,0.51,0.54,0,0,1,0,0
22173,1,4,1,0.0,1,1,0.4,0.36,0.37,0,0,1,0,0
22174,1,3,1,0.0,2,1,0.78,0.75,0.71,0,0,1,0,0
22175,1,1,1,0.0,2,1,0.76,0.72,0.72,0,0,0,1,0
22176,0,0,0,0.0,2,0,0.51,0.68,0.71,0,0,0,1,0
22177,1,4,1,0.0,2,1,0.84,0.83,0.76,0,0,0,1,0
22178,1,2,0,0.0,1,2,0.61,0.75,0.71,0,0,0,1,0
22179,1,3,1,0.0,1,0,0.48,0.53,0.48,0,1,0,0,0
22180,1,2,0,0.0,2,1,0.77,0.8,0.76,0,0,1,0,0
22181,0,2,1,1.0,2,1,0.85,0.9,0.93,0,0,0,1,0
22182,1,1,1,0.0,0,1,0.76,0.65,0.63,0,1,0,0,0
22183,0,3,1,0.0,1,1,0.71,0.85,0.83,0,0,1,0,0
22184,1,4,0,1.0,2,1,0.65,0.57,0.58,0,0,0,0,1
22185,0,0,0,0.0,2,1,0.6,0.7,0.62,0,0,1,0,0
22186,1,1,1,0.0,2,2,0.78,0.72,0.66,0,1,0,0,0
22187,1,0,0,1.0,0,1,0.52,0.62,0.52,0,0,1,0,0
22188,0,3,1,0.0,0,2,0.82,0.97,0.93,1,0,0,0,0
22189,0,2,1,1.0,0,0,0.58,0.61,0.69,1,0,0,0,0
22190,1,2,1,0.0,1,0,0.74,0.74,0.67,0,0,1,0,0
22191,0,1,1,1.0,1,0,0.48,0.64,0.62,0,0,1,0,0
22193,0,1,0,1.0,2,1,0.77,0.8,0.76,0,0,0,0,1
22194,0,3,1,0.0,1,2,0.81,0.81,0.82,0,1,0,0,0
22195,1,0,1,0.0,1,1,0.77,0.67,0.59,0,0,0,0,1
22196,0,0,1,0.5,1,0,0.78,0.85,0.81,0,1,0,0,0
22197,0,3,1,1.0,2,2,0.74,0.87,0.92,0,0,1,0,0
22198,0,1,1,0.0,1,1,0.64,0.68,0.65,0,1,0,0,0
22199,1,0,0,0.0,2,2,0.5,0.52,0.5,0,0,0,0,1
22200,0,0,0,0.0,2,1,0.35,0.48,0.44,0,0,1,0,0
22202,0,3,1,1.0,2,2,0.36,0.47,0.4,0,0,1,0,0
22203,0,1,0,1.0,1,2,0.6,0.72,0.79,0,0,0,1,0
22204,1,2,0,1.0,2,1,0.56,0.58,0.51,0,0,1,0,0
22205,0,2,1,0.0,2,0,0.74,0.78,0.8,0,1,0,0,0
22208,0,2,0,0.0,2,1,0.54,0.64,0.62,0,0,1,0,0
22209,0,2,0,0.0,1,1,0.51,0.61,0.6,0,0,0,1,0
22210,0,0,0,1.0,1,0,0.65,0.87,0.76,0,0,1,0,0
22211,1,3,1,1.0,1,0,0.89,0.85,0.95,0,1,0,0,0
22212,0,1,0,0.0,2,1,0.56,0.56,0.54,0,0,0,0,1
22213,1,1,1,0.0,1,2,0.48,0.55,0.44,0,1,0,0,0
22214,0,0,0,0.0,2,0,0.59,0.79,0.79,0,0,1,0,0
22216,0,4,1,0.0,2,1,0.78,0.79,0.87,0,0,0,1,0
22217,0,2,0,0.0,1,0,0.64,0.7,0.71,0,0,1,0,0
22218,0,4,0,1.0,1,2,0.6,0.72,0.76,0,0,0,0,1
22219,0,4,1,0.0,0,0,0.73,0.71,0.73,0,0,0,1,0
22220,1,4,1,0.0,0,1,0.91,0.88,0.86,0,0,0,1,0
22221,1,2,1,0.0,1,1,0.94,0.99,0.92,0,0,0,0,1
22222,0,1,1,1.0,0,1,0.82,0.89,0.93,0,0,1,0,0
22223,0,3,0,0.0,2,1,0.38,0.45,0.45,0,1,0,0,0
22225,0,1,1,0.0,1,2,0.55,0.57,0.61,0,0,0,1,0
22227,1,1,1,0.0,1,2,0.74,0.74,0.7,1,0,0,0,0
22228,1,0,1,0.0,2,2,0.45,0.45,0.36,0,0,1,0,0
22229,0,0,0,1.0,2,1,0.49,0.78,0.74,0,0,0,1,0
22230,0,3,0,1.0,2,2,0.32,0.46,0.43,0,0,1,0,0
22231,1,2,1,0.0,2,2,0.48,0.5,0.46,0,1,0,0,0
22232,0,0,1,1.0,0,1,0.3,0.46,0.43,0,0,1,0,0
22233,1,1,1,0.0,0,1,0.87,0.86,0.74,0,1,0,0,0
22234,1,0,1,0.0,1,1,0.65,0.48,0.58,0,0,0,1,0
22235,1,1,1,0.5,1,1,0.77,0.73,0.65,0,0,1,0,0
22236,1,4,1,0.0,2,0,0.62,0.56,0.56,0,0,1,0,0
22237,0,1,1,0.0,2,1,0.76,0.77,0.75,0,0,1,0,0
22238,0,0,1,0.0,1,1,0.52,0.69,0.67,0,1,0,0,0
22239,1,0,0,0.0,0,1,0.32,0.34,0.26,0,1,0,0,0
22240,0,2,1,0.0,2,0,0.51,0.6,0.61,0,0,1,0,0
22242,1,1,1,0.0,1,0,0.57,0.49,0.45,0,0,0,1,0
22243,1,0,1,0.0,1,2,0.53,0.42,0.42,0,0,1,0,0
22244,1,0,1,1.0,1,0,0.73,0.73,0.7,0,0,0,1,0
22246,1,4,0,0.0,1,1,0.49,0.39,0.38,0,0,0,1,0
22247,0,4,1,0.0,1,1,0.81,0.93,0.86,0,0,0,1,0
22248,0,4,1,0.0,1,1,0.95,0.93,0.96,0,0,1,0,0
22249,0,1,0,1.0,1,1,0.52,0.74,0.79,0,1,0,0,0
22250,1,4,1,0.0,1,1,0.66,0.63,0.6,0,1,0,0,0
22251,1,3,0,0.0,1,1,0.36,0.33,0.36,1,0,0,0,0
22252,1,0,1,0.5,2,1,0.89,0.9,0.86,0,0,1,0,0
22253,1,3,1,0.5,0,2,0.83,0.81,0.81,0,0,0,1,0
22254,1,1,1,0.0,0,0,0.79,0.81,0.74,0,0,1,0,0
22255,1,1,0,1.0,1,2,0.73,0.74,0.68,0,0,1,0,0
22256,1,3,1,1.0,0,1,0.89,0.81,0.75,0,0,0,0,1
22257,1,3,1,0.0,1,0,0.45,0.37,0.29,0,0,0,0,1
22258,0,1,1,0.0,1,1,0.92,0.85,0.93,0,0,0,1,0
22259,0,1,1,0.0,1,1,0.6,0.81,0.77,0,0,0,1,0
22260,1,0,0,0.0,1,0,0.45,0.48,0.45,0,1,0,0,0
22261,0,1,1,0.0,2,1,0.62,0.63,0.6,0,0,0,0,1
22262,1,0,1,0.0,2,0,0.85,0.79,0.79,0,0,1,0,0
22265,1,2,1,1.0,2,1,0.99,0.97,0.97,0,0,1,0,0
22266,1,1,1,0.0,1,1,0.85,0.75,0.71,0,0,1,0,0
22267,0,2,0,0.0,1,1,0.71,0.69,0.76,0,0,0,1,0
22270,0,2,0,0.0,1,1,0.53,0.56,0.6,0,1,0,0,0
22271,0,3,1,0.0,0,1,0.68,0.75,0.74,0,0,1,0,0
22273,1,1,1,0.0,2,1,0.76,0.64,0.67,0,0,0,1,0
22274,0,5,0,0.0,2,1,0.61,0.76,0.81,0,0,1,0,0
22275,1,1,1,0.5,1,2,0.72,0.61,0.58,0,0,1,0,0
22276,1,1,1,1.0,2,2,0.72,0.58,0.59,0,0,1,0,0
22277,0,1,1,0.0,1,1,0.66,0.62,0.66,0,0,0,1,0
22279,0,2,1,0.0,2,1,0.7,0.78,0.75,0,0,0,1,0
22280,0,2,0,0.0,1,2,0.38,0.55,0.53,0,0,0,1,0
22281,1,0,0,0.0,2,0,0.56,0.52,0.46,0,0,1,0,0
22282,0,1,1,0.5,1,0,0.34,0.5,0.45,1,0,0,0,0
22283,1,1,1,0.0,2,1,0.63,0.6,0.52,0,0,1,0,0
22284,0,5,1,0.0,2,0,0.82,0.87,0.87,0,0,0,0,1
22286,1,1,0,0.0,1,1,0.54,0.47,0.43,0,0,1,0,0
22288,1,2,1,1.0,1,1,0.63,0.59,0.64,0,1,0,0,0
22289,1,2,1,1.0,1,1,0.86,0.74,0.76,0,1,0,0,0
22290,1,1,0,0.0,0,1,0.5,0.54,0.43,0,1,0,0,0
22291,0,4,1,0.0,1,0,0.74,0.8,0.8,0,1,0,0,0
22292,1,2,0,0.0,0,0,0.74,0.69,0.64,0,0,0,0,1
22293,1,1,1,1.0,1,0,0.81,0.77,0.76,0,0,1,0,0
22294,0,4,1,0.0,0,1,0.8,0.91,0.95,0,0,0,0,1
22296,0,4,1,1.0,2,1,0.67,0.81,0.85,0,0,0,1,0
22297,0,4,0,0.0,1,1,0.33,0.39,0.43,0,0,0,1,0
22298,1,0,0,0.0,1,1,0.35,0.37,0.3,0,1,0,0,0
22299,0,3,1,0.0,1,0,0.54,0.65,0.65,0,0,1,0,0
22300,0,0,1,1.0,2,1,0.86,0.88,0.93,0,0,0,0,1
22301,0,2,0,0.0,1,2,0.74,0.89,0.85,0,0,1,0,0
22302,1,2,1,0.0,1,1,0.68,0.64,0.7,0,0,0,1,0
22303,1,1,0,1.0,2,1,0.4,0.48,0.45,0,1,0,0,0
22305,1,2,1,0.0,1,1,0.86,0.81,0.79,0,0,0,1,0
22306,1,0,0,0.0,1,2,0.42,0.42,0.34,0,1,0,0,0
22310,1,1,1,0.0,2,1,0.71,0.48,0.5,0,0,0,0,1
22312,0,0,1,0.0,2,1,0.83,0.84,0.88,0,0,1,0,0
22313,1,3,1,0.0,1,1,0.61,0.55,0.55,0,0,0,1,0
22314,1,1,0,0.0,2,1,0.48,0.48,0.51,0,0,1,0,0
22315,0,1,1,0.0,1,1,0.51,0.63,0.57,0,1,0,0,0
22316,0,0,1,1.0,0,1,0.75,0.9,0.88,0,0,1,0,0
22317,0,2,1,1.0,2,1,0.73,0.84,0.84,0,1,0,0,0
22318,1,3,1,0.0,1,2,0.66,0.75,0.7,0,0,1,0,0
22319,1,2,1,0.0,1,0,0.89,0.78,0.76,0,0,0,1,0
22322,0,0,1,0.0,1,1,0.59,0.59,0.58,0,0,1,0,0
22324,1,4,0,0.0,0,2,0.72,0.66,0.64,0,0,1,0,0
22325,1,3,0,0.0,0,1,0.48,0.51,0.5,0,0,1,0,0
22326,0,4,0,0.0,1,0,0.6,0.78,0.74,0,1,0,0,0
22327,1,4,0,1.0,2,1,0.76,0.68,0.71,1,0,0,0,0
22328,0,2,0,0.0,2,1,0.49,0.6,0.54,0,0,1,0,0
22329,0,0,0,0.0,1,1,0.42,0.63,0.58,0,0,1,0,0
22330,1,5,1,0.0,2,1,0.9,0.78,0.77,0,1,0,0,0
22331,0,1,1,0.0,1,2,0.65,0.62,0.67,0,0,0,1,0
22332,0,4,1,0.0,0,0,0.63,0.66,0.69,0,0,0,1,0
22333,1,3,0,0.0,1,1,0.47,0.44,0.4,0,0,0,1,0
22334,0,1,0,1.0,1,2,0.4,0.5,0.51,1,0,0,0,0
22335,1,2,0,0.0,1,1,0.4,0.37,0.33,0,1,0,0,0
22336,0,0,1,0.0,2,1,0.48,0.6,0.55,0,0,1,0,0
22337,0,1,1,0.0,1,0,0.6,0.66,0.64,0,0,0,0,1
22338,1,1,1,0.0,1,0,0.64,0.5,0.47,0,0,0,1,0
22339,0,0,0,1.0,1,1,0.58,0.62,0.68,0,0,0,1,0
22341,1,4,0,1.0,0,0,0.68,0.7,0.71,0,0,1,0,0
22342,1,1,1,0.0,1,2,0.7,0.74,0.68,0,0,0,1,0
22343,1,3,1,1.0,2,0,0.8,0.82,0.77,0,0,1,0,0
22344,0,1,1,0.0,2,1,0.63,0.59,0.69,0,1,0,0,0
22346,1,3,0,1.0,1,2,0.69,0.81,0.74,0,0,1,0,0
22347,1,1,0,1.0,1,1,0.58,0.55,0.57,0,0,0,1,0
22349,1,4,1,0.5,1,2,0.76,0.79,0.82,0,0,1,0,0
22350,0,2,0,0.0,1,0,0.72,0.77,0.8,0,0,0,1,0
22351,0,0,1,0.0,1,0,0.66,0.73,0.75,0,0,1,0,0
22353,1,1,1,0.0,1,0,0.87,0.87,0.79,0,0,1,0,0
22354,0,2,0,0.0,1,1,0.29,0.53,0.52,0,0,1,0,0
22356,0,1,0,1.0,2,1,0.54,0.72,0.73,0,0,1,0,0
22357,0,2,1,1.0,1,1,0.71,0.78,0.79,0,0,1,0,0
22358,1,2,1,0.0,1,1,0.7,0.77,0.66,0,0,1,0,0
22359,1,2,1,1.0,1,1,0.8,0.74,0.75,0,0,1,0,0
22360,0,2,1,0.0,2,0,0.6,0.63,0.65,0,0,0,1,0
22361,1,2,0,0.0,2,1,0.49,0.46,0.45,0,0,1,0,0
22362,0,5,1,0.0,1,1,0.64,0.6,0.72,0,0,0,1,0
